Entity,Code,Date,"Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Senegal,SEN,2020-09-25,365.18,359.276443834234,,,27.71429
Senegal,SEN,2020-09-26,362.08,358.148350018297,,,25.85714
Senegal,SEN,2020-09-27,351.48,357.165362415001,,,27.85714
Senegal,SEN,2020-09-28,342.25,356.106030462698,,,25.85714
Senegal,SEN,2020-09-29,341.19,354.746757696721,,,26.57143
Senegal,SEN,2020-09-30,337.99,352.874271232094,,,26.71429
Senegal,SEN,2020-10-01,339.32,350.299300041633,,,29
Senegal,SEN,2020-10-02,336.01,346.868576990182,,,30.28571
Senegal,SEN,2020-10-03,334.8,342.470831271605,,,28.42857
Senegal,SEN,2020-10-04,331.94,337.04048273607,,,26.42857
Senegal,SEN,2020-10-05,332.66,330.555936768538,,,29
Senegal,SEN,2020-10-06,334.06,323.037082251749,,,28
Senegal,SEN,2020-10-07,324.88,314.544658489791,,,27.42857
Senegal,SEN,2020-10-08,311.76,305.181045843322,,,24.42857
Senegal,SEN,2020-10-09,308.92,295.086762078332,,,23.14286
Senegal,SEN,2020-10-10,306.04,284.436668490983,,,25.14286
Senegal,SEN,2020-10-11,300.04,273.436291050591,,,24.85714
Senegal,SEN,2020-10-12,296.61,262.31271583917,,,24.28571
Senegal,SEN,2020-10-13,295.91,251.301492507734,,,23.71429
Senegal,SEN,2020-10-14,292.83,240.636064102981,,,22.42857
Senegal,SEN,2020-10-15,294.4,230.538941692608,,,22.57143
Senegal,SEN,2020-10-16,291.17,221.211465967206,,,22.14286
Senegal,SEN,2020-10-17,291.79,212.827971174015,,,21.14286
Senegal,SEN,2020-10-18,290.76,205.537233209785,,,21.42857
Senegal,SEN,2020-10-19,285.72,199.465802269032,,,20
Senegal,SEN,2020-10-20,287.27,194.722937750209,,,21.71429
Senegal,SEN,2020-10-21,286.04,191.404829077548,,,21.85714
Senegal,SEN,2020-10-22,282.47,189.595661633732,,,22.85714
Senegal,SEN,2020-10-23,281.47,189.361903704454,,,22.42857
Senegal,SEN,2020-10-24,284.62,190.743252252038,,,21.57143
Senegal,SEN,2020-10-25,281.17,193.743176433267,,,19
Senegal,SEN,2020-10-26,280.14,198.320629386449,,,19
Senegal,SEN,2020-10-27,278.64,204.379221615663,,,16
Senegal,SEN,2020-10-28,278.66,211.762516592868,,,14
Senegal,SEN,2020-10-29,277.18,220.251714649395,,,12.14286
Senegal,SEN,2020-10-30,271.79,229.563421062843,,,11.42857
Senegal,SEN,2020-10-31,270.58,239.347376661135,,,10.42857
Senegal,SEN,2020-11-01,263.36,249.185377295313,,,11.28571
Senegal,SEN,2020-11-02,254.46,258.632557238999,,,10.28571
Senegal,SEN,2020-11-03,256.3,267.275631062491,,,9.85714
Senegal,SEN,2020-11-04,253.23,274.760424821382,,,9.71429
Senegal,SEN,2020-11-05,250.75,280.841646290778,,,10.71429
Senegal,SEN,2020-11-06,253.15,285.410744495608,,,10.14286
Senegal,SEN,2020-11-07,252.06,288.508062670632,,,11
Senegal,SEN,2020-11-08,248.22,290.384207285372,,,11.14286
Senegal,SEN,2020-11-09,248.3,291.352362464213,,,10.57143
Senegal,SEN,2020-11-10,246.52,291.702149926895,,,11.42857
Senegal,SEN,2020-11-11,247.11,292.488373238234,,,12.14286
Senegal,SEN,2020-11-12,251.29,294.583602723409,,,10.85714
Senegal,SEN,2020-11-13,253.43,297.172216896088,,,11.28571
Senegal,SEN,2020-11-14,255.81,300.798262004249,,,12.28571
Senegal,SEN,2020-11-15,257.77,306.05305903722,,,12.14286
Senegal,SEN,2020-11-16,257.14,312.1584098383,,,12.85714
Senegal,SEN,2020-11-17,258.22,318.59884807114,,,12.28571
Senegal,SEN,2020-11-18,264.9,326.108758404403,,,12.57143
Senegal,SEN,2020-11-19,265.94,333.172606726128,,,13
Senegal,SEN,2020-11-20,266.74,340.634522344026,,,13.28571
Senegal,SEN,2020-11-21,269.02,348.404263513356,,,12.28571
Senegal,SEN,2020-11-22,266.66,356.325842339786,,,12.71429
Senegal,SEN,2020-11-23,270.83,363.91002951813,,,13.71429
Senegal,SEN,2020-11-24,274,371.889385211263,,,14.57143
Senegal,SEN,2020-11-25,276.25,379.986290547742,,,14.85714
Senegal,SEN,2020-11-26,275.83,388.133449969001,,,17.85714
Senegal,SEN,2020-11-27,280.54,396.779415254497,,,19
Senegal,SEN,2020-11-28,282.04,405.964202442345,,,23.14286
Senegal,SEN,2020-11-29,284.29,415.479674836879,,,27.57143
Senegal,SEN,2020-11-30,288.69,425.348178051868,,,27.42857
Senegal,SEN,2020-12-01,293.28,,,,28.42857
Senegal,SEN,2020-12-02,294.83,,,,35.14286
Senegal,SEN,2020-12-03,293.66,,,,36.71429
Senegal,SEN,2020-12-04,296.6,,,,45.14286
Senegal,SEN,2020-12-05,,,,,52.85714
Senegal,SEN,2020-12-06,,,,,57.42857
Senegal,SEN,2020-12-07,,,,,66.28571
Senegal,SEN,2020-12-08,,,,,69.85714
Senegal,SEN,2020-12-09,,,,,70.28571
Senegal,SEN,2020-12-10,,,,,78.42857
Serbia,SRB,2020-01-25,,,,,0
Serbia,SRB,2020-01-26,,,,,0
Serbia,SRB,2020-01-27,,,,,0
Serbia,SRB,2020-01-28,,,,,0
Serbia,SRB,2020-01-29,,,,,0
Serbia,SRB,2020-01-30,,,,,0
Serbia,SRB,2020-01-31,,,,,0
Serbia,SRB,2020-02-01,,,,,0
Serbia,SRB,2020-02-02,,,,,0
Serbia,SRB,2020-02-03,,,,,0
Serbia,SRB,2020-02-04,,0,,,0
Serbia,SRB,2020-02-05,,0,,,0
Serbia,SRB,2020-02-06,,0,,,0
Serbia,SRB,2020-02-07,,0,,,0
Serbia,SRB,2020-02-08,,0,,,0
Serbia,SRB,2020-02-09,,0,,,0
Serbia,SRB,2020-02-10,,0,,,0
Serbia,SRB,2020-02-11,,0,,,0
Serbia,SRB,2020-02-12,,0,,,0
Serbia,SRB,2020-02-13,,0,,,0
Serbia,SRB,2020-02-14,,0,,,0
Serbia,SRB,2020-02-15,,0.835639299895261,,,0
Serbia,SRB,2020-02-16,0,1.62670930118262,,,0
Serbia,SRB,2020-02-17,0.2,2.56397351763079,,,0
Serbia,SRB,2020-02-18,0.34,3.70110951449369,,,0
Serbia,SRB,2020-02-19,0.76,4.93633935304976,,,0
Serbia,SRB,2020-02-20,1.03,5.62806404079583,,,0
Serbia,SRB,2020-02-21,1.21,6.54535687901509,,,0
Serbia,SRB,2020-02-22,1.24,7.75114603212598,,,0
Serbia,SRB,2020-02-23,2.22,9.32905231997078,,,0
Serbia,SRB,2020-02-24,3.03,11.3898254542967,,,0
Serbia,SRB,2020-02-25,3.79,14.079958702311,116,,0
Serbia,SRB,2020-02-26,5.24,17.5923701063727,116,,0
Serbia,SRB,2020-02-27,7.24,22.1769970521775,116,,0
Serbia,SRB,2020-02-28,9.62,28.1527874854764,116,,0
Serbia,SRB,2020-02-29,12.37,35.9181170298619,116,,0
Serbia,SRB,2020-03-01,16.54,45.956199342261,116,,0
Serbia,SRB,2020-03-02,21.12,58.8344018791953,116,,0
Serbia,SRB,2020-03-03,29.01,75.1946766991138,116,,0
Serbia,SRB,2020-03-04,39.94,95.726548134246,116,,0
Serbia,SRB,2020-03-05,54.02,121.117699235091,313,,0
Serbia,SRB,2020-03-06,71.27,151.977398880809,312,,0.14286
Serbia,SRB,2020-03-07,94.93,188.727972441829,327,,0.14286
Serbia,SRB,2020-03-08,126.43,231.47506821548,360,,0.14286
Serbia,SRB,2020-03-09,173.98,279.883182507282,427,,0.14286
Serbia,SRB,2020-03-10,234.14,333.083762267188,532,,0.71429
Serbia,SRB,2020-03-11,316.9,389.665152030615,614,,1.71429
Serbia,SRB,2020-03-12,424.42,447.790621197289,685,,2.71429
Serbia,SRB,2020-03-13,572.03,505.389641971365,769,,4.85714
Serbia,SRB,2020-03-14,766.3,560.377703835968,869,,6.42857
Serbia,SRB,2020-03-15,994.97,610.886904220188,992,,6.71429
Serbia,SRB,2020-03-16,1250.05,655.45801997115,1117,118.890349077953,7.71429
Serbia,SRB,2020-03-17,1574.24,693.139817467239,1240,116.458203895649,8.57143
Serbia,SRB,2020-03-18,1915.84,723.504812901313,1363,130.709486181097,10.14286
Serbia,SRB,2020-03-19,2207.18,746.623906135557,1488,138.245518583296,12
Serbia,SRB,2020-03-20,2440.27,763.00750320364,1614,172.046702805263,14.28571
Serbia,SRB,2020-03-21,2615.83,773.496816740308,1731,146.343452906355,17.85714
Serbia,SRB,2020-03-22,2790.26,779.151434137364,1833,147.416046748411,24.85714
Serbia,SRB,2020-03-23,2925.94,781.111431065044,1917,174.475208789734,27.71429
Serbia,SRB,2020-03-24,2934.48,780.472205266918,1980,197.963046398407,34
Serbia,SRB,2020-03-25,2857.4,778.204461555271,2022,193.977790145826,43
Serbia,SRB,2020-03-26,2707.33,775.100603295293,2039,209.121737797147,40.14286
Serbia,SRB,2020-03-27,2546.32,771.753910684871,2031,235.795361456176,46
Serbia,SRB,2020-03-28,2412.3,768.572303421874,1999,269.133011833734,69.71429
Serbia,SRB,2020-03-29,2312.69,765.815777995787,1947,390.603243622613,74.14286
Serbia,SRB,2020-03-30,2238.47,763.639197476213,1881,389.146269612475,76.57143
Serbia,SRB,2020-03-31,2162.13,762.104287868324,1807,365.223638916333,85.28571
Serbia,SRB,2020-04-01,2101.83,761.194283772974,1729,390.81071494796,96.57143
Serbia,SRB,2020-04-02,2063.93,760.833291268072,1649,422.370479587341,112.42857
Serbia,SRB,2020-04-03,2004.78,760.895668882472,1571,410.027567067302,145.57143
Serbia,SRB,2020-04-04,1941.25,761.194630678229,1495,498.177910923476,137.85714
Serbia,SRB,2020-04-05,1890.91,761.463133360606,1421,444.947854752356,166.71429
Serbia,SRB,2020-04-06,1786.96,761.34389069321,1352,510.074517730378,202.14286
Serbia,SRB,2020-04-07,1614.82,760.391473452659,1286,589.229336535167,221
Serbia,SRB,2020-04-08,1539.74,758.088266587959,1224,616.736400481917,229.42857
Serbia,SRB,2020-04-09,1514.46,753.872584538213,1165,615.826362670133,242.28571
Serbia,SRB,2020-04-10,1502.67,747.181850925091,1110,628.262532942611,232.71429
Serbia,SRB,2020-04-11,1509.25,737.492855265214,1059,585.329819181718,250.85714
Serbia,SRB,2020-04-12,1501.2,724.352283436927,1010,614.305122488765,246
Serbia,SRB,2020-04-13,1412.6,707.411386174539,965,588.484892337778,264.85714
Serbia,SRB,2020-04-14,1303.31,686.461365019272,922,620.819974895423,288.28571
Serbia,SRB,2020-04-15,1269.44,661.47235957274,882,663.892717157987,315.28571
Serbia,SRB,2020-04-16,1275.66,632.633900915082,844,715.035868885995,350.14286
Serbia,SRB,2020-04-17,1290.08,600.371762570746,809,783.643802915837,369.28571
Serbia,SRB,2020-04-18,1261.94,565.34465860671,777,817.09280033591,373.42857
Serbia,SRB,2020-04-19,1191.58,528.400540134178,746,818.149085945746,384
Serbia,SRB,2020-04-20,1073.98,490.505647959847,717,834.178326433792,368
Serbia,SRB,2020-04-21,929.49,452.634001891576,691,793.567497168968,346.42857
Serbia,SRB,2020-04-22,809.08,415.677443447627,666,742.320752404835,324.42857
Serbia,SRB,2020-04-23,742.3,380.381604168422,644,682.232931022083,279.71429
Serbia,SRB,2020-04-24,701.67,347.318400991958,624,593.238808622827,256.14286
Serbia,SRB,2020-04-25,686.42,316.880357274232,606,540.994290721422,255
Serbia,SRB,2020-04-26,666.87,289.300207635182,591,536.627236636934,246.28571
Serbia,SRB,2020-04-27,611.51,264.675529775171,578,516.639061723493,235
Serbia,SRB,2020-04-28,551.98,242.987612147114,569,491.578939638838,229.57143
Serbia,SRB,2020-04-29,524.96,224.121958214814,562,479.024865019163,225.71429
Serbia,SRB,2020-04-30,520.58,207.892202841529,559,478.851788540773,247.57143
Serbia,SRB,2020-05-01,515.15,194.064059282705,559,514.404147844567,218
Serbia,SRB,2020-05-02,494.14,182.368822146427,564,510.218530068341,226.14286
Serbia,SRB,2020-05-03,455.99,172.53036030411,573,468.268089365113,203.14286
Serbia,SRB,2020-05-04,406.54,164.28747039524,587,420.01906598508,183.14286
Serbia,SRB,2020-05-05,368.92,157.399381621297,605,378.157449019006,168.57143
Serbia,SRB,2020-05-06,342.77,151.644468328965,629,347.645078073145,152.42857
Serbia,SRB,2020-05-07,326.31,146.82489642035,659,314.011516075859,119.85714
Serbia,SRB,2020-05-08,311.46,142.763755547416,694,246.672003342876,133.42857
Serbia,SRB,2020-05-09,302.46,139.29993478768,736,216.795399617381,95.71429
Serbia,SRB,2020-05-10,300.41,136.287113665891,783,196.678333535351,81.14286
Serbia,SRB,2020-05-11,301.44,133.5942450666,837,190.698775935226,88.42857
Serbia,SRB,2020-05-12,307.31,131.105315608809,896,181.528897341238,80.85714
Serbia,SRB,2020-05-13,308.91,128.721069267355,962,165.942408467716,72
Serbia,SRB,2020-05-14,316.19,126.364846942104,1034,147.753594252394,75.14286
Serbia,SRB,2020-05-15,318.81,123.987212682158,1113,154.221203994625,70.71429
Serbia,SRB,2020-05-16,318.59,121.56665561045,1199,145.178876668382,66.28571
Serbia,SRB,2020-05-17,320.96,119.108328364001,1293,136.164665928321,82.57143
Serbia,SRB,2020-05-18,326.35,116.642307886092,1394,145.67447468369,74.71429
Serbia,SRB,2020-05-19,331.05,114.216565092288,1504,153.775737597774,70
Serbia,SRB,2020-05-20,340.3,111.890702364471,1623,144.282028478148,76.85714
Serbia,SRB,2020-05-21,351.66,109.732537642366,1751,158.704286406568,77.85714
Serbia,SRB,2020-05-22,366.32,107.819920328247,1889,161.131291301189,83.71429
Serbia,SRB,2020-05-23,379.22,106.24298238415,2038,173.728551414518,85.14286
Serbia,SRB,2020-05-24,394.38,105.10894105606,2199,177.28018017628,78.42857
Serbia,SRB,2020-05-25,408.54,104.54264735445,2372,163.950591799345,70.57143
Serbia,SRB,2020-05-26,418.63,104.687772895612,2558,148.225047704105,70.57143
Serbia,SRB,2020-05-27,435.51,105.707533830112,2757,149.063006142206,63.14286
Serbia,SRB,2020-05-28,452.87,107.784902094956,2971,134.267537798234,54.42857
Serbia,SRB,2020-05-29,467.68,111.128771132395,3199,116.656064530115,47.14286
Serbia,SRB,2020-05-30,500.09,115.989883900345,3441,101.985981319841,41.28571
Serbia,SRB,2020-05-31,524.29,122.681454649079,3696,90.299530792403,36.14286
Serbia,SRB,2020-06-01,561.45,131.605014479416,3963,80.0736001786917,33.85714
Serbia,SRB,2020-06-02,596.2,143.284916554675,4241,76.1448533723466,32.42857
Serbia,SRB,2020-06-03,624.72,158.40394476928,4527,74.2212988539182,35.42857
Serbia,SRB,2020-06-04,665.54,177.823996081878,4819,82.7507565915941,38.71429
Serbia,SRB,2020-06-05,707,202.590714752751,5112,92.5672383393077,44.71429
Serbia,SRB,2020-06-06,748.97,233.94955211623,5401,109.826751763771,51.42857
Serbia,SRB,2020-06-07,795.74,273.3386831224,5682,130.250379418919,58.71429
Serbia,SRB,2020-06-08,846.01,322.351199004524,5950,153.944055770747,66.57143
Serbia,SRB,2020-06-09,902.86,382.688540694864,6199,181.461291598773,73
Serbia,SRB,2020-06-10,954.81,456.077648883501,6426,207.762838801101,72.57143
Serbia,SRB,2020-06-11,1014.38,544.107877618994,6626,216.575293085029,75.85714
Serbia,SRB,2020-06-12,1078.8,647.998676230527,6798,238.350908738871,72.57143
Serbia,SRB,2020-06-13,1163.04,768.290016858407,6936,240.978810906325,72.85714
Serbia,SRB,2020-06-14,1265.2,904.46382300666,7037,256.487554335376,69.57143
Serbia,SRB,2020-06-15,1360.2,1054.54970952515,7098,260.300548109664,67.28571
Serbia,SRB,2020-06-16,1475.23,1214.80083192968,7116,267.987479796705,65.85714
Serbia,SRB,2020-06-17,1590.57,1379.68490226412,7089,279.375914951664,70.14286
Serbia,SRB,2020-06-18,1718.46,1542.27440442338,7019,316.773284411468,73.42857
Serbia,SRB,2020-06-19,1859.44,1694.98212151513,6908,352.449725324929,76.28571
Serbia,SRB,2020-06-20,2002.43,1830.67640444351,6761,388.09534271762,78.85714
Serbia,SRB,2020-06-21,2163.62,1943.60761157636,6585,423.572216964087,83.42857
Serbia,SRB,2020-06-22,2332.91,2030.05191563212,6385,470.862664542063,89
Serbia,SRB,2020-06-23,2507.63,2088.54308195286,6171,524.769514413229,95.14286
Serbia,SRB,2020-06-24,2723.35,2119.66931668048,5947,582.291928065625,101.85714
Serbia,SRB,2020-06-25,2943.27,2125.59672528961,5719,642.481979202601,108
Serbia,SRB,2020-06-26,3164.34,2109.5964917645,5490,696.828845001741,122.28571
Serbia,SRB,2020-06-27,3273.88,2075.63298636527,5264,800.780748011477,141.28571
Serbia,SRB,2020-06-28,3320.6,2028.00454149946,5042,931.579596697881,164.57143
Serbia,SRB,2020-06-29,3380.69,1971.02210547238,4826,1083.98843707616,185.42857
Serbia,SRB,2020-06-30,3427.55,1908.72607905794,4617,1210.73828262347,210.28571
Serbia,SRB,2020-07-01,3481.82,1844.63605694112,4415,1351.08302817859,228.71429
Serbia,SRB,2020-07-02,3559.99,1781.52844912173,4221,1436.03573751051,260.42857
Serbia,SRB,2020-07-03,3612.51,1721.36297843103,4035,1587.88170941459,277
Serbia,SRB,2020-07-04,3678.35,1665.29655020318,3856,1630.85510190567,291
Serbia,SRB,2020-07-05,3724.88,1613.83762434641,3685,1646.3144422467,297.85714
Serbia,SRB,2020-07-06,3810.46,1567.03596703461,3521,1612.64177775502,304.57143
Serbia,SRB,2020-07-07,3911.77,1524.70393448294,3365,1572.95156900068,307.85714
Serbia,SRB,2020-07-08,4040.87,1486.5652373541,3216,1512.93688909027,320
Serbia,SRB,2020-07-09,4165.74,1452.3145755672,3073,1494.06334980286,306.71429
Serbia,SRB,2020-07-10,4214.36,1421.61468220366,2937,1359.37682266262,317.71429
Serbia,SRB,2020-07-11,4129.39,1394.08095832804,2807,1336.54616664546,320.57143
Serbia,SRB,2020-07-12,3976.94,1369.26906873372,2682,1280.71384473085,318.42857
Serbia,SRB,2020-07-13,3782.8,1346.66433263351,2564,1209.51359547145,317
Serbia,SRB,2020-07-14,3626.32,1325.66588227255,2451,1146.65379378171,323.42857
Serbia,SRB,2020-07-15,3496.27,1305.57133347344,2343,1116.3706762725,322.57143
Serbia,SRB,2020-07-16,3411.51,1285.5829313589,2240,1064.9565292708,339.28571
Serbia,SRB,2020-07-17,3291.45,1264.85533730648,2141,1074.17017659129,340.14286
Serbia,SRB,2020-07-18,3160.69,1242.55486195607,2047,1035.52727346641,346.42857
Serbia,SRB,2020-07-19,2983.95,1217.91207753669,1958,1017.03811869065,362
Serbia,SRB,2020-07-20,2854.17,1190.27481526002,1872,1027.76864405181,373.42857
Serbia,SRB,2020-07-21,2721.36,1159.13129836687,1791,1028.22225744388,374.57143
Serbia,SRB,2020-07-22,2647.16,1124.13501571809,1713,1003.00298644339,385.28571
Serbia,SRB,2020-07-23,2573.15,1085.12710568861,1639,1005.98410209693,389.42857
Serbia,SRB,2020-07-24,2466.61,1042.17791231684,1568,993.961331263776,391.85714
Serbia,SRB,2020-07-25,2335.87,995.613418298701,1503,980.011188515754,336.28571
Serbia,SRB,2020-07-26,2166.19,946.029356537237,1441,970.114137486521,405.14286
Serbia,SRB,2020-07-27,2016.99,894.27774453053,1382,979.142910331828,412.57143
Serbia,SRB,2020-07-28,1895.3,841.393748521758,1326,983.033608423802,416.42857
Serbia,SRB,2020-07-29,1789.45,788.478008327483,1273,979.92997042886,408.71429
Serbia,SRB,2020-07-30,1686.3,736.587138688472,1222,951.363873205965,395.71429
Serbia,SRB,2020-07-31,1585.08,686.653415197671,1175,912.453958328957,385.71429
Serbia,SRB,2020-08-01,1492.39,639.437515292321,1130,882.2108513891,432.85714
Serbia,SRB,2020-08-02,1382.01,595.51595095302,1087,849.861419495198,351.85714
Serbia,SRB,2020-08-03,1301,555.270277552514,1046,794.625594432958,330
Serbia,SRB,2020-08-04,1234.72,518.893661198349,1007,741.720019911438,316.85714
Serbia,SRB,2020-08-05,1179.85,486.41616158005,971,709.462194549783,305.85714
Serbia,SRB,2020-08-06,1115.94,457.729122714052,936,682.818450423757,302.71429
Serbia,SRB,2020-08-07,1048.43,432.608645469773,903,674.366454693572,293.71429
Serbia,SRB,2020-08-08,983.89,410.760654857314,871,653.429458157415,283
Serbia,SRB,2020-08-09,923.11,391.852513725369,841,629.196347725516,272.28571
Serbia,SRB,2020-08-10,871.05,375.528776037572,813,605.409540357521,258.71429
Serbia,SRB,2020-08-11,832.22,361.421577684146,786,575.640983172895,251.28571
Serbia,SRB,2020-08-12,794.12,349.165117956346,761,,245.42857
Serbia,SRB,2020-08-13,762.94,338.271895490672,736,,238
Serbia,SRB,2020-08-14,729.07,328.395039985151,713,,232.14286
Serbia,SRB,2020-08-15,695.83,319.216776645757,691,,229.71429
Serbia,SRB,2020-08-16,654.78,310.438644566452,670,,226.14286
Serbia,SRB,2020-08-17,617.72,301.812260464152,650,,217.14286
Serbia,SRB,2020-08-18,592.2,293.275975016933,631,,199
Serbia,SRB,2020-08-19,573.18,284.689669947946,613,,185.28571
Serbia,SRB,2020-08-20,539.05,275.979370818525,596,,173
Serbia,SRB,2020-08-21,517.37,267.139068207188,580,,163.57143
Serbia,SRB,2020-08-22,494.6,258.216071355615,565,,153.85714
Serbia,SRB,2020-08-23,472.84,249.296000270906,550,,139.28571
Serbia,SRB,2020-08-24,462.71,240.494664171622,536,,133.14286
Serbia,SRB,2020-08-25,444.47,231.945822964822,523,,132.85714
Serbia,SRB,2020-08-26,435.15,223.78329430581,510,,132.28571
Serbia,SRB,2020-08-27,424.64,216.134408553603,498,,127.14286
Serbia,SRB,2020-08-28,413.14,209.118368359252,487,,118.42857
Serbia,SRB,2020-08-29,395.81,202.839676344751,476,,104.85714
Serbia,SRB,2020-08-30,383.18,197.38202145103,466,,101.14286
Serbia,SRB,2020-08-31,372.65,192.807169158413,457,,98.85714
Serbia,SRB,2020-09-01,362.04,189.152228367787,447,,94.57143
Serbia,SRB,2020-09-02,354.6,186.429571455545,439,,86.71429
Serbia,SRB,2020-09-03,348.78,184.629577378473,431,,82.42857
Serbia,SRB,2020-09-04,346.01,183.720613492942,423,,80.71429
Serbia,SRB,2020-09-05,343.7,183.652120977411,416,,81
Serbia,SRB,2020-09-06,347.22,184.359827390067,409,,77.14286
Serbia,SRB,2020-09-07,349.25,185.76703127361,403,,76.42857
Serbia,SRB,2020-09-08,350.94,187.784941129383,397,,73.14286
Serbia,SRB,2020-09-09,354.91,190.318651863111,391,,71
Serbia,SRB,2020-09-10,360.27,193.271290597704,386,,65.71429
Serbia,SRB,2020-09-11,360.29,196.547457975697,381,,65.14286
Serbia,SRB,2020-09-12,365.94,200.058373629911,376,,64.42857
Serbia,SRB,2020-09-13,364.38,203.726989220557,372,,71.85714
Serbia,SRB,2020-09-14,366.38,207.49316367305,368,,70.85714
Serbia,SRB,2020-09-15,368.12,211.32103845206,365,,73.85714
Serbia,SRB,2020-09-16,375.89,215.204189492311,362,,76.42857
Serbia,SRB,2020-09-17,379.58,219.171448038359,359,,79.85714
Serbia,SRB,2020-09-18,382.07,223.29184649597,356,,75.57143
Serbia,SRB,2020-09-19,392.94,227.672143154313,354,,77.14286
Serbia,SRB,2020-09-20,400.36,232.453491255707,352,,71.42857
Serbia,SRB,2020-09-21,415,237.80788190325,351,,71.57143
Serbia,SRB,2020-09-22,429.74,243.934578018656,349,,69.71429
Serbia,SRB,2020-09-23,456.09,251.058498348268,348,,66.71429
Serbia,SRB,2020-09-24,473.35,259.433034901118,347,,66.85714
Serbia,SRB,2020-09-25,490.88,269.342103663626,347,,68.71429
Serbia,SRB,2020-09-26,501.09,281.092336671612,347,,67.42857
Serbia,SRB,2020-09-27,518.01,295.004586915304,347,,68
Serbia,SRB,2020-09-28,524.81,311.404638265208,347,,68
Serbia,SRB,2020-09-29,542.4,330.617824306464,348,,68.57143
Serbia,SRB,2020-09-30,562.89,352.96759975328,348,,67.28571
Serbia,SRB,2020-10-01,583.37,378.779809563719,350,,71.28571
Serbia,SRB,2020-10-02,605.25,408.389379519641,351,,71
Serbia,SRB,2020-10-03,639.75,442.144030833545,353,,75.71429
Serbia,SRB,2020-10-04,690.08,480.403576132953,354,,73.85714
Serbia,SRB,2020-10-05,739.36,523.530967605498,,,76.85714
Serbia,SRB,2020-10-06,799.39,571.879899393749,,,84.71429
Serbia,SRB,2020-10-07,863.54,625.78399447163,,,91.71429
Serbia,SRB,2020-10-08,933.84,685.549074806455,,,97.42857
Serbia,SRB,2020-10-09,996.16,751.458981617571,,,111.71429
Serbia,SRB,2020-10-10,1049.23,823.797249743528,,,120.42857
Serbia,SRB,2020-10-11,1118.83,902.869180382144,,,126.57143
Serbia,SRB,2020-10-12,1190.42,989.031260955273,,,128.85714
Serbia,SRB,2020-10-13,1277.77,1082.71838256632,,,133.42857
Serbia,SRB,2020-10-14,1347.68,1184.46927056621,,,151.14286
Serbia,SRB,2020-10-15,1436.84,1294.94442466941,,,158.57143
Serbia,SRB,2020-10-16,1542.85,1414.94497483033,,,171.71429
Serbia,SRB,2020-10-17,1664.03,1545.42603291682,,,180.14286
Serbia,SRB,2020-10-18,1813.46,1687.52408482147,,,196.14286
Serbia,SRB,2020-10-19,1971.52,1842.57602117001,,,204
Serbia,SRB,2020-10-20,2147.49,2012.12640488561,,,228.85714
Serbia,SRB,2020-10-21,2348.94,2197.93511095994,,,267
Serbia,SRB,2020-10-22,2600.6,2401.94779926453,,,297.42857
Serbia,SRB,2020-10-23,2869.5,2626.19214275377,,,342.28571
Serbia,SRB,2020-10-24,3157.17,2872.59746176237,,,418
Serbia,SRB,2020-10-25,3440.39,3142.75837517618,,,475.14286
Serbia,SRB,2020-10-26,3710.05,3437.65476261586,,,506.42857
Serbia,SRB,2020-10-27,4034.57,3757.35273816085,,,610.28571
Serbia,SRB,2020-10-28,4465.49,4100.77381740688,,,726.85714
